ID,Type,SKU,Name,Handle,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
12528,variable,,Navy Blue women printed Round Neck Half Sleeves T-Shirt (674),,1,0,visible,,"&nbsp;
\n
\n<img class=""alignnone wp-image-8190"" src=""https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart-300x137.jpeg"" alt="""" width=""615"" height=""281"" />
\n
\nT-shirt
\nFabric: - Soft Cotton Jersey
\nSize: - Small-Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,,T-shirt,,,"https://essentialscart.pk/wp-content/uploads/2023/02/31.jpeg, https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart.jpeg",,,,,,,,,209,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
12529,variation,Small-Navy Blue women printed Round Neck Half Sleeves T-Shirt (674),Navy Blue women printed Round Neck Half Sleeves T-Shirt (674) - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12528,,,,,,0,,sizes,small,,0,,,,,
12530,variation,EXTRA LARGE-Navy Blue women printed Round Neck Half Sleeves T-Shirt (674),Navy Blue women printed Round Neck Half Sleeves T-Shirt (674) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12528,,,,,,1,,sizes,Extra large,,0,,,,,
12531,variation,LARGE-Navy Blue women printed Round Neck Half Sleeves T-Shirt (674),Navy Blue women printed Round Neck Half Sleeves T-Shirt (674) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12528,,,,,,2,,sizes,Large,,0,,,,,
12532,variation,medium-Navy Blue women printed Round Neck Half Sleeves T-Shirt (674),Navy Blue women printed Round Neck Half Sleeves T-Shirt (674) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12528,,,,,,3,,sizes,Medium,,0,,,,,
12534,variable,,Sky Blue women printed Round Neck Half Sleeves T-Shirt (675),,1,0,visible,,"&nbsp;
\n
\n<img class=""alignnone wp-image-8190"" src=""https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart-300x137.jpeg"" alt="""" width=""615"" height=""281"" />
\n
\nT-shirt
\nFabric: - Soft Cotton Jersey
\nSize: - Small-Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,,T-shirt,,,"https://essentialscart.pk/wp-content/uploads/2023/02/30.jpeg, https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart.jpeg",,,,,,,,,209,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
12535,variation,Small-Sky Blue women printed Round Neck Half Sleeves T-Shirt (675),Sky Blue women printed Round Neck Half Sleeves T-Shirt (675) - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12534,,,,,,0,,sizes,small,,0,,,,,
12536,variation,EXTRA LARGE-Sky Blue women printed Round Neck Half Sleeves T-Shirt (675),Sky Blue women printed Round Neck Half Sleeves T-Shirt (675) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12534,,,,,,1,,sizes,Extra large,,0,,,,,
12537,variation,LARGE-Sky Blue women printed Round Neck Half Sleeves T-Shirt (675),Sky Blue women printed Round Neck Half Sleeves T-Shirt (675) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12534,,,,,,2,,sizes,Large,,0,,,,,
12538,variation,medium-Sky Blue women printed Round Neck Half Sleeves T-Shirt (675),Sky Blue women printed Round Neck Half Sleeves T-Shirt (675) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12534,,,,,,3,,sizes,Medium,,0,,,,,
12540,variable,,Maroon Bloom printed Round Neck Half Sleeves T-Shirt (676),,1,0,visible,,"&nbsp;
\n
\n<img class=""alignnone wp-image-8190"" src=""https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart-300x137.jpeg"" alt="""" width=""615"" height=""281"" />
\n
\nT-shirt
\nFabric: - Soft Cotton Jersey
\nSize: - Small-Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,,T-shirt,,,"https://essentialscart.pk/wp-content/uploads/2023/02/29.jpeg, https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart.jpeg",,,,,,,,,209,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
12541,variation,Small-Maroon Bloom printed Round Neck Half Sleeves T-Shirt (676),Maroon Bloom printed Round Neck Half Sleeves T-Shirt (676) - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12540,,,,,,0,,sizes,small,,0,,,,,
12542,variation,EXTRA LARGE-Maroon Bloom printed Round Neck Half Sleeves T-Shirt (676),Maroon Bloom printed Round Neck Half Sleeves T-Shirt (676) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12540,,,,,,1,,sizes,Extra large,,0,,,,,
12543,variation,LARGE-Maroon Bloom printed Round Neck Half Sleeves T-Shirt (676),Maroon Bloom printed Round Neck Half Sleeves T-Shirt (676) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12540,,,,,,2,,sizes,Large,,0,,,,,
12544,variation,medium-Maroon Bloom printed Round Neck Half Sleeves T-Shirt (676),Maroon Bloom printed Round Neck Half Sleeves T-Shirt (676) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12540,,,,,,3,,sizes,Medium,,0,,,,,
12546,variable,,Black Good Vibes Printed Round Neck Half Sleeves T-Shirt (677),,1,0,visible,,"&nbsp;
\n
\n<img class=""alignnone wp-image-8190"" src=""https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart-300x137.jpeg"" alt="""" width=""615"" height=""281"" />
\n
\nT-shirt
\nFabric: - Soft Cotton Jersey
\nSize: - Small-Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,,T-shirt,,,"https://essentialscart.pk/wp-content/uploads/2023/02/28.jpeg, https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart.jpeg",,,,,,,,,209,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
12547,variation,Small-Black Good Vibes Printed Round Neck Half Sleeves T-Shirt (677),Black Good Vibes Printed Round Neck Half Sleeves T-Shirt (677) - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12546,,,,,,0,,sizes,small,,0,,,,,
12548,variation,EXTRA LARGE-Black Good Vibes Printed Round Neck Half Sleeves T-Shirt (677),Black Good Vibes Printed Round Neck Half Sleeves T-Shirt (677) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12546,,,,,,1,,sizes,Extra large,,0,,,,,
12549,variation,LARGE-Black Good Vibes Printed Round Neck Half Sleeves T-Shirt (677),Black Good Vibes Printed Round Neck Half Sleeves T-Shirt (677) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12546,,,,,,2,,sizes,Large,,0,,,,,
12550,variation,medium-Black Good Vibes Printed Round Neck Half Sleeves T-Shirt (677),Black Good Vibes Printed Round Neck Half Sleeves T-Shirt (677) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12546,,,,,,3,,sizes,Medium,,0,,,,,
12552,variable,,Purple Love Printed Round Neck Half Sleeves T-Shirt (678),,1,0,visible,,"&nbsp;
\n
\n<img class=""alignnone wp-image-8190"" src=""https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart-300x137.jpeg"" alt="""" width=""615"" height=""281"" />
\n
\nT-shirt
\nFabric: - Soft Cotton Jersey
\nSize: - Small-Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,,T-shirt,,,"https://essentialscart.pk/wp-content/uploads/2023/02/27.jpeg, https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart.jpeg",,,,,,,,,209,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
12553,variation,Small-Purple Love Printed Round Neck Half Sleeves T-Shirt (678),Purple Love Printed Round Neck Half Sleeves T-Shirt (678) - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12552,,,,,,0,,sizes,small,,0,,,,,
12554,variation,EXTRA LARGE-Purple Love Printed Round Neck Half Sleeves T-Shirt (678),Purple Love Printed Round Neck Half Sleeves T-Shirt (678) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12552,,,,,,1,,sizes,Extra large,,0,,,,,
12555,variation,LARGE-Purple Love Printed Round Neck Half Sleeves T-Shirt (678),Purple Love Printed Round Neck Half Sleeves T-Shirt (678) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12552,,,,,,2,,sizes,Large,,0,,,,,
12556,variation,medium-Purple Love Printed Round Neck Half Sleeves T-Shirt (678),Purple Love Printed Round Neck Half Sleeves T-Shirt (678) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12552,,,,,,3,,sizes,Medium,,0,,,,,
12558,variable,,Black Lips Printed Round Neck Half Sleeves T-Shirt (679),,1,0,visible,,"&nbsp;
\n
\n<img class=""alignnone wp-image-8190"" src=""https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart-300x137.jpeg"" alt="""" width=""615"" height=""281"" />
\n
\nT-shirt
\nFabric: - Soft Cotton Jersey
\nSize: - Small-Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,,T-shirt,,,"https://essentialscart.pk/wp-content/uploads/2023/02/26.jpeg, https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart.jpeg",,,,,,,,,209,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
12559,variation,Small-Black Lips Printed Round Neck Half Sleeves T-Shirt (679),Black Lips Printed Round Neck Half Sleeves T-Shirt (679) - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12558,,,,,,0,,sizes,small,,0,,,,,
12560,variation,EXTRA LARGE-Black Lips Printed Round Neck Half Sleeves T-Shirt (679),Black Lips Printed Round Neck Half Sleeves T-Shirt (679) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12558,,,,,,1,,sizes,Extra large,,0,,,,,
12561,variation,LARGE-Black Lips Printed Round Neck Half Sleeves T-Shirt (679),Black Lips Printed Round Neck Half Sleeves T-Shirt (679) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12558,,,,,,2,,sizes,Large,,0,,,,,
12562,variation,medium-Black Lips Printed Round Neck Half Sleeves T-Shirt (679),Black Lips Printed Round Neck Half Sleeves T-Shirt (679) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12558,,,,,,3,,sizes,Medium,,0,,,,,
12564,variable,,Black Strawberry Printed Round Neck Half Sleeves T-Shirt (680),,1,0,visible,,"&nbsp;
\n
\n<img class=""alignnone wp-image-8190"" src=""https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart-300x137.jpeg"" alt="""" width=""615"" height=""281"" />
\n
\nT-shirt
\nFabric: - Soft Cotton Jersey
\nSize: - Small-Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,,T-shirt,,,"https://essentialscart.pk/wp-content/uploads/2023/02/25.jpeg, https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart.jpeg",,,,,,,,,209,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
12565,variation,Small-Black Strawberry Printed Round Neck Half Sleeves T-Shirt (680),Black Strawberry Printed Round Neck Half Sleeves T-Shirt (680) - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12564,,,,,,0,,sizes,small,,0,,,,,
12566,variation,EXTRA LARGE-Black Strawberry Printed Round Neck Half Sleeves T-Shirt (680),Black Strawberry Printed Round Neck Half Sleeves T-Shirt (680) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12564,,,,,,1,,sizes,Extra large,,0,,,,,
12567,variation,LARGE-Black Strawberry Printed Round Neck Half Sleeves T-Shirt (680),Black Strawberry Printed Round Neck Half Sleeves T-Shirt (680) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12564,,,,,,2,,sizes,Large,,0,,,,,
12568,variation,medium-Black Strawberry Printed Round Neck Half Sleeves T-Shirt (680),Black Strawberry Printed Round Neck Half Sleeves T-Shirt (680) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12564,,,,,,3,,sizes,Medium,,0,,,,,
12570,variable,,Maroon Heart Love Printed Round Neck Half Sleeves T-Shirt (681),,1,0,visible,,"&nbsp;
\n
\n<img class=""alignnone wp-image-8190"" src=""https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart-300x137.jpeg"" alt="""" width=""615"" height=""281"" />
\n
\nT-shirt
\nFabric: - Soft Cotton Jersey
\nSize: - Small-Medium- Large- XL
\n
\nDelivery 3-5 days
\n
\n&nbsp;
\n
\nCheck out our satisfied customers' reviews
\n
\n&nbsp;
\n
\n1-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MTcwNzE1MzQwMTA3Mjg0?igshid=jshwjs05fpfw</a>
\n
\n&nbsp;
\n
\n2-Satisfied Customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMzMzYzNzY3NTgzNTM2?story_media_id=2611283413150367937_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n3-satisfied customer reviews on Instagram
\n
\n<a href=""https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link"">https://www.instagram.com/s/aGlnaGxpZ2h0OjE3OTMwODM5ODEzNzE2Nzk2?story_media_id=2650257576113287535_31282880262&amp;utm_medium=copy_link</a>
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,,T-shirt,,,"https://essentialscart.pk/wp-content/uploads/2023/02/24.jpeg, https://essentialscart.pk/wp-content/uploads/2022/06/Size-Chart.jpeg",,,,,,,,,209,,sizes,"small, Medium, Large, Extra large",1,0,,,,,
12571,variation,Small-Maroon Heart Love Printed Round Neck Half Sleeves T-Shirt (681),Maroon Heart Love Printed Round Neck Half Sleeves T-Shirt (681) - small,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12570,,,,,,0,,sizes,small,,0,,,,,
12572,variation,EXTRA LARGE-Maroon Heart Love Printed Round Neck Half Sleeves T-Shirt (681),Maroon Heart Love Printed Round Neck Half Sleeves T-Shirt (681) - Extra large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12570,,,,,,1,,sizes,Extra large,,0,,,,,
12573,variation,LARGE-Maroon Heart Love Printed Round Neck Half Sleeves T-Shirt (681),Maroon Heart Love Printed Round Neck Half Sleeves T-Shirt (681) - Large,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12570,,,,,,2,,sizes,Large,,0,,,,,
12574,variation,medium-Maroon Heart Love Printed Round Neck Half Sleeves T-Shirt (681),Maroon Heart Love Printed Round Neck Half Sleeves T-Shirt (681) - Medium,,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,799,1200,,,,,,,id:12570,,,,,,3,,sizes,Medium,,0,,,,,
